latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.5671,-0.91628,311.8,0.41,0.45,2019-07-28,0124,N,VIIRS,n,1.0NRT,294.2,1.4,N
37.57128,-0.91601,310.1,0.41,0.45,2019-07-28,0124,N,VIIRS,n,1.0NRT,296.2,2,N
41.47535,-1.48751,299.2,0.48,0.48,2019-07-28,0124,N,VIIRS,n,1.0NRT,286.1,0.5,N
41.311,1.66461,312.5,0.51,0.41,2019-07-28,0124,N,VIIRS,n,1.0NRT,289.5,1.2,N
41.47406,2.18528,300.9,0.49,0.4,2019-07-28,0124,N,VIIRS,n,1.0NRT,289.5,0.7,N
41.52812,1.80419,299.1,0.51,0.41,2019-07-28,0124,N,VIIRS,n,1.0NRT,287.6,0.6,N
42.98123,-9.09029,296.8,0.61,0.71,2019-07-28,0124,N,VIIRS,n,1.0NRT,282.9,0.8,N
42.60386,0.14732,308.2,0.41,0.45,2019-07-28,0124,N,VIIRS,n,1.0NRT,281.9,4.6,N
42.60331,0.15327,337.3,0.41,0.45,2019-07-28,0124,N,VIIRS,n,1.0NRT,284.1,5.7,N
42.60727,0.15617,306.2,0.41,0.45,2019-07-28,0124,N,VIIRS,n,1.0NRT,279.8,1.3,N
42.60779,0.15048,325.2,0.41,0.45,2019-07-28,0124,N,VIIRS,n,1.0NRT,281,2.3,N
43.52738,-5.73146,298.1,0.41,0.61,2019-07-28,0124,N,VIIRS,n,1.0NRT,283.5,0.6,N
43.53689,-5.83137,315.4,0.42,0.61,2019-07-28,0124,N,VIIRS,n,1.0NRT,282.5,1.1,N
43.55633,-5.89,296.8,0.42,0.61,2019-07-28,0124,N,VIIRS,n,1.0NRT,283.3,0.5,N
43.55674,-5.90081,304.7,0.42,0.61,2019-07-28,0124,N,VIIRS,n,1.0NRT,283.7,0.5,N
43.55695,-5.90619,296.3,0.42,0.61,2019-07-28,0124,N,VIIRS,n,1.0NRT,284.3,0.5,N
43.55783,-5.90586,298.1,0.42,0.61,2019-07-28,0124,N,VIIRS,n,1.0NRT,284.4,0.8,N
38.66363,-4.05218,298.2,0.62,0.54,2019-07-28,0124,N,VIIRS,n,1.0NRT,287.5,0.7,N
38.95956,-6.70237,312.1,0.43,0.62,2019-07-28,0124,N,VIIRS,n,1.0NRT,287.1,0.7,N
39.05226,-0.21236,309.3,0.39,0.44,2019-07-28,0124,N,VIIRS,n,1.0NRT,291.9,0.9,N
39.93746,-3.74596,301.3,0.61,0.54,2019-07-28,0124,N,VIIRS,n,1.0NRT,287.4,1.2,N
40.11696,-0.67564,301,0.43,0.46,2019-07-28,0124,N,VIIRS,n,1.0NRT,285.7,0.5,N
43.55795,-5.90063,299.5,0.63,0.54,2019-07-28,0306,N,VIIRS,n,1.0NRT,284.1,1.1,N
43.5233,-5.73015,307.8,0.32,0.55,2019-07-28,0306,N,VIIRS,n,1.0NRT,284.4,0.8,N
43.52809,-5.72767,296.8,0.32,0.55,2019-07-28,0306,N,VIIRS,n,1.0NRT,283.6,0.5,N
43.54849,-5.74573,301.6,0.32,0.55,2019-07-28,0306,N,VIIRS,n,1.0NRT,282.8,0.2,N
42.59809,0.16245,313.7,0.64,0.72,2019-07-28,0306,N,VIIRS,n,1.0NRT,281.5,3.5,N
42.60123,0.15311,295.4,0.64,0.72,2019-07-28,0306,N,VIIRS,n,1.0NRT,280.5,3.7,N
42.60788,0.15546,316.3,0.64,0.72,2019-07-28,0306,N,VIIRS,n,1.0NRT,279,2.3,N
42.61046,0.1478,297.7,0.64,0.72,2019-07-28,0306,N,VIIRS,n,1.0NRT,278.1,3.1,N
39.93811,-3.74419,298.7,0.51,0.66,2019-07-28,0306,N,VIIRS,n,1.0NRT,286.4,1.1,N
41.94027,-4.46543,295.9,0.41,0.61,2019-07-28,0306,N,VIIRS,n,1.0NRT,282.2,0.7,N
42.79778,-5.61869,297.4,0.34,0.56,2019-07-28,0306,N,VIIRS,n,1.0NRT,281.9,0.5,N
43.55315,-5.90289,296.1,0.63,0.54,2019-07-28,0306,N,VIIRS,n,1.0NRT,283.5,1.1,N
43.53944,-5.83119,318,0.32,0.55,2019-07-28,0306,N,VIIRS,n,1.0NRT,285.3,1.5,N
37.35808,-5.86434,298.8,0.47,0.64,2019-07-28,0306,N,VIIRS,n,1.0NRT,288.8,0.6,N
27.86516,-15.44643,316.2,0.46,0.47,2019-07-28,0312,N,VIIRS,n,1.0NRT,292.6,1.1,N
43.53921,-5.82879,331.8,0.52,0.42,2019-07-28,1248,N,VIIRS,n,1.0NRT,298.3,2.7,D
43.41077,-3.84186,328.5,0.44,0.39,2019-07-28,1248,N,VIIRS,n,1.0NRT,298.4,2.1,D
41.26847,-2.23011,348.5,0.42,0.38,2019-07-28,1248,N,VIIRS,n,1.0NRT,309.6,33.3,D
43.55582,-5.90388,334.4,0.52,0.42,2019-07-28,1248,N,VIIRS,n,1.0NRT,302.9,5.7,D
41.47726,-1.48714,295.7,0.43,0.62,2019-07-29,0106,N,VIIRS,n,1.0NRT,285.2,0.1,N
36.96517,-1.90495,304.6,0.41,0.61,2019-07-29,0106,N,VIIRS,n,1.0NRT,292.4,0.9,N
38.37357,-0.54296,302.6,0.36,0.57,2019-07-29,0106,N,VIIRS,n,1.0NRT,290.8,0.5,N
38.37637,-0.54367,307.2,0.36,0.57,2019-07-29,0106,N,VIIRS,n,1.0NRT,291.6,0.5,N
43.55595,-5.90502,296.9,0.73,0.76,2019-07-29,0106,N,VIIRS,n,1.0NRT,286.5,1.2,N
39.66151,-0.24583,303.4,0.35,0.57,2019-07-29,0106,N,VIIRS,n,1.0NRT,291.1,0.4,N
39.95212,-0.00244,305.1,0.35,0.56,2019-07-29,0106,N,VIIRS,n,1.0NRT,292.5,1.3,N
39.93771,-3.74449,300.2,0.55,0.68,2019-07-29,0106,N,VIIRS,n,1.0NRT,288.5,1.2,N
38.66322,-4.05379,299.6,0.56,0.69,2019-07-29,0106,N,VIIRS,n,1.0NRT,287.9,2.1,N
43.55309,-5.90563,297,0.73,0.76,2019-07-29,0106,N,VIIRS,n,1.0NRT,286,1.5,N
43.53926,-5.82852,314.4,0.72,0.76,2019-07-29,0106,N,VIIRS,n,1.0NRT,286.1,2.3,N
43.41011,-3.83932,298.9,0.58,0.69,2019-07-29,0106,N,VIIRS,n,1.0NRT,286.9,0.7,N
39.93654,-3.7454,301,0.55,0.68,2019-07-29,0106,N,VIIRS,n,1.0NRT,288.6,0.8,N
43.4412,-3.84664,309.4,0.48,0.48,2019-07-29,0248,N,VIIRS,n,1.0NRT,288.4,1.2,N
38.97496,-5.73941,330.5,0.49,0.49,2019-07-29,0248,N,VIIRS,n,1.0NRT,289.4,3.9,N
38.97663,-5.73812,314,0.49,0.49,2019-07-29,0248,N,VIIRS,n,1.0NRT,288.9,1.2,N
38.97794,-5.7436,305.6,0.49,0.49,2019-07-29,0248,N,VIIRS,n,1.0NRT,288.6,1.5,N
38.3746,-0.54273,302.6,0.47,0.64,2019-07-29,0248,N,VIIRS,n,1.0NRT,290,0.4,N
39.93607,-3.74261,300.8,0.59,0.53,2019-07-29,0248,N,VIIRS,n,1.0NRT,289.6,0.7,N
40.025,-3.82941,298.1,0.58,0.52,2019-07-29,0248,N,VIIRS,n,1.0NRT,286.8,0.4,N
41.47582,-1.48736,296.1,0.35,0.57,2019-07-29,0248,N,VIIRS,n,1.0NRT,285.5,0.1,N
41.47567,-1.48544,295.5,0.35,0.57,2019-07-29,0248,N,VIIRS,n,1.0NRT,284.9,0.2,N
42.79712,-5.62111,296.5,0.41,0.45,2019-07-29,0248,N,VIIRS,n,1.0NRT,283.6,0.5,N
41.64531,-0.76836,298,0.37,0.58,2019-07-29,0248,N,VIIRS,n,1.0NRT,286.8,0.4,N
41.31367,1.6619,306.9,0.5,0.66,2019-07-29,0248,N,VIIRS,n,1.0NRT,288.5,1.5,N
43.32878,-5.77559,304.4,0.39,0.44,2019-07-29,0248,N,VIIRS,n,1.0NRT,287.6,0.9,N
43.3289,-5.77366,304.5,0.39,0.44,2019-07-29,0248,N,VIIRS,n,1.0NRT,287.6,1,N
41.92516,0.18282,313.5,0.41,0.6,2019-07-29,0248,N,VIIRS,n,1.0NRT,285.2,1.8,N
41.92648,0.17817,303,0.41,0.6,2019-07-29,0248,N,VIIRS,n,1.0NRT,285.4,2.1,N
41.40582,1.99813,301.3,0.51,0.66,2019-07-29,0248,N,VIIRS,n,1.0NRT,287.9,0.9,N
41.92346,0.18289,296.9,0.41,0.6,2019-07-29,0248,N,VIIRS,n,1.0NRT,285.4,1.2,N
41.9248,0.17826,319.8,0.41,0.6,2019-07-29,0248,N,VIIRS,n,1.0NRT,286.1,1.2,N
41.40574,1.99719,300.8,0.51,0.66,2019-07-29,0248,N,VIIRS,n,1.0NRT,287.5,0.9,N
43.55431,-5.90482,302.2,0.38,0.43,2019-07-29,0248,N,VIIRS,n,1.0NRT,288.8,1.1,N
43.54501,-5.84321,309.4,0.39,0.44,2019-07-29,0248,N,VIIRS,n,1.0NRT,288,0.8,N
43.5241,-5.72893,303.3,0.39,0.44,2019-07-29,0248,N,VIIRS,n,1.0NRT,288.1,0.6,N
43.52905,-5.73207,302.5,0.39,0.44,2019-07-29,0248,N,VIIRS,n,1.0NRT,287.1,0.6,N
43.44439,-3.84489,305.8,0.48,0.48,2019-07-29,0248,N,VIIRS,n,1.0NRT,288.2,1.5,N
43.53996,-5.83046,326.6,0.56,0.52,2019-07-29,1230,N,VIIRS,n,1.0NRT,301.2,3,D
37.95653,-4.42032,336.4,0.33,0.56,2019-07-29,1230,N,VIIRS,l,1.0NRT,309,1.9,D
37.95852,-4.42371,335.1,0.33,0.56,2019-07-29,1230,N,VIIRS,l,1.0NRT,309.4,2.5,D
39.13465,-0.49347,337.2,0.4,0.44,2019-07-29,1230,N,VIIRS,n,1.0NRT,305.2,3.2,D
42.51458,-3.78373,335.6,0.48,0.48,2019-07-29,1230,N,VIIRS,n,1.0NRT,305.3,7.7,D
42.51889,-3.78536,339,0.48,0.48,2019-07-29,1230,N,VIIRS,n,1.0NRT,304.2,9.4,D
37.41338,-6.19695,367,0.42,0.61,2019-07-29,1412,N,VIIRS,h,1.0NRT,312.2,13.3,D
37.41316,-6.20145,352.2,0.42,0.61,2019-07-29,1412,N,VIIRS,n,1.0NRT,312.7,13.3,D
37.56995,-0.92288,302.2,0.67,0.74,2019-07-30,0048,N,VIIRS,n,1.0NRT,291.8,2.1,N
37.57038,-0.9208,302.5,0.67,0.74,2019-07-30,0048,N,VIIRS,n,1.0NRT,292.1,1.2,N
43.53166,-5.72727,297.7,0.41,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,285,0.5,N
39.9379,-3.74508,303.3,0.52,0.42,2019-07-30,0230,N,VIIRS,n,1.0NRT,289.9,2.1,N
43.33096,-5.77347,299.5,0.41,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,285.3,0.7,N
43.51919,-5.73672,299.6,0.41,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,284.7,3,N
43.54004,-5.8342,304,0.4,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,285.6,1.6,N
43.52252,-5.73558,329.5,0.41,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,286.2,3,N
43.53917,-5.8293,325.9,0.4,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,286.5,1.6,N
43.52498,-5.72951,296.3,0.41,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,285.4,1,N
43.54337,-5.83309,298.3,0.4,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,285.6,0.6,N
43.5451,-5.84289,298.6,0.4,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,285.1,0.7,N
43.55549,-5.90169,318.1,0.4,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,287.4,1.7,N
43.55635,-5.90661,307.9,0.4,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,287.8,1.2,N
43.52586,-5.73447,327.6,0.41,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,287.7,1,N
43.52832,-5.72838,296.7,0.41,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,285,1,N
43.55709,-5.89079,301.1,0.4,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,285.5,0.6,N
43.55923,-5.72319,297,0.41,0.37,2019-07-30,0230,N,VIIRS,n,1.0NRT,285.6,0.5,N
43.44005,-3.84507,295.8,0.46,0.39,2019-07-30,0230,N,VIIRS,n,1.0NRT,282.2,1.2,N
43.44356,-3.84379,306.1,0.46,0.39,2019-07-30,0230,N,VIIRS,n,1.0NRT,285.5,1.5,N
35.05268,-2.37433,305.2,0.51,0.5,2019-07-30,0230,N,VIIRS,n,1.0NRT,289.8,0.8,N
35.05257,-2.37372,304.3,0.51,0.5,2019-07-30,0230,N,VIIRS,n,1.0NRT,289.7,0.8,N
37.17411,-6.89148,303.6,0.44,0.38,2019-07-30,0230,N,VIIRS,n,1.0NRT,291.6,0.7,N
37.35802,-5.8634,306.8,0.47,0.4,2019-07-30,0230,N,VIIRS,n,1.0NRT,293.8,1.3,N
37.58052,-5.74081,336.1,0.47,0.4,2019-07-30,0230,N,VIIRS,n,1.0NRT,294.5,12.4,N
37.58155,-5.7461,329.1,0.47,0.4,2019-07-30,0230,N,VIIRS,n,1.0NRT,291.7,12.3,N
37.58411,-5.73969,330.3,0.47,0.4,2019-07-30,0230,N,VIIRS,n,1.0NRT,294,12.4,N
37.58514,-5.74498,329.3,0.47,0.4,2019-07-30,0230,N,VIIRS,n,1.0NRT,293.8,12.3,N
36.96614,-1.90603,303.8,0.49,0.49,2019-07-30,0230,N,VIIRS,n,1.0NRT,292.2,1,N
38.37479,-0.54537,303.5,0.54,0.51,2019-07-30,0230,N,VIIRS,n,1.0NRT,292.2,1.1,N
38.37683,-0.54278,303,0.54,0.51,2019-07-30,0230,N,VIIRS,n,1.0NRT,292.9,1.2,N
39.69014,-6.58316,313.8,0.42,0.38,2019-07-30,0230,N,VIIRS,n,1.0NRT,288.5,1.8,N
39.68926,-6.57834,325.1,0.42,0.38,2019-07-30,0230,N,VIIRS,n,1.0NRT,289.7,1.8,N
40.14692,-5.77151,328.9,0.44,0.38,2019-07-30,0230,N,VIIRS,n,1.0NRT,290.4,4.7,N
40.14789,-5.77671,327.8,0.44,0.38,2019-07-30,0230,N,VIIRS,n,1.0NRT,286.9,4.2,N
39.6617,-1.99845,348.3,0.4,0.6,2019-07-30,1348,N,VIIRS,n,1.0NRT,306.8,89.1,D
39.66123,-2.00838,367,0.4,0.6,2019-07-30,1348,N,VIIRS,h,1.0NRT,329.1,61.5,D
39.66708,-2.00376,367,0.4,0.6,2019-07-30,1348,N,VIIRS,l,1.0NRT,326.4,89.1,D
37.59154,-4.70003,346.5,0.55,0.51,2019-07-30,1348,N,VIIRS,n,1.0NRT,316.2,12.3,D
27.86461,-15.44858,343.3,0.5,0.41,2019-07-30,1348,N,VIIRS,n,1.0NRT,307.8,10.3,D
39.66685,-2.00873,367,0.4,0.6,2019-07-30,1348,N,VIIRS,h,1.0NRT,334,61.5,D
39.6666,-2.01372,343.9,0.4,0.6,2019-07-30,1348,N,VIIRS,n,1.0NRT,307.2,61.5,D
39.66146,-2.00341,367,0.4,0.6,2019-07-30,1348,N,VIIRS,l,1.0NRT,344.4,89.1,D
39.66099,-2.01333,347.9,0.4,0.6,2019-07-30,1348,N,VIIRS,n,1.0NRT,308.7,61.5,D
39.66731,-1.99887,367,0.4,0.6,2019-07-30,1348,N,VIIRS,h,1.0NRT,303.7,89.1,D
43.53002,-5.72636,297.8,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,285.4,0.7,N
43.55712,-5.90285,317,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,289.1,1.5,N
43.5578,-5.90797,296.2,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,285.9,0.5,N
43.55917,-5.89178,301.6,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,285.4,0.7,N
43.52391,-5.73315,305.5,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,286.9,0.7,N
43.52052,-5.734,296.5,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,285,0.7,N
42.81397,-1.7422,299.4,0.4,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,284.2,0.8,N
43.33085,-5.77529,301.1,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,285.7,0.8,N
41.40623,2.00132,307.3,0.54,0.42,2019-07-31,0206,N,VIIRS,n,1.0NRT,291.6,1.2,N
43.34612,-8.43645,295.3,0.49,0.4,2019-07-31,0206,N,VIIRS,n,1.0NRT,284.9,0.5,N
41.4068,2.00171,303.8,0.54,0.42,2019-07-31,0206,N,VIIRS,n,1.0NRT,291.2,1.3,N
43.53675,-5.82907,296.1,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,283.9,0.7,N
43.53743,-5.83417,296.3,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,284.5,0.7,N
43.5273,-5.73226,297.7,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,285.8,0.7,N
43.54015,-5.8282,314.2,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,285.6,2.3,N
43.54083,-5.8333,327.9,0.41,0.37,2019-07-31,0206,N,VIIRS,n,1.0NRT,287.8,2.3,N
39.70358,-2.04339,304.3,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.7,0.8,N
39.69934,-2.03963,333.3,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.9,150.8,N
39.68806,-1.95755,309.7,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288.3,2.3,N
39.69152,-1.97662,303.8,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290,1.1,N
39.69238,-1.98139,301.7,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.4,1.1,N
39.69324,-1.98617,316.9,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.4,2.7,N
39.69411,-1.99093,299,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288.5,2.7,N
39.69497,-1.99569,314.8,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.1,2,N
39.69756,-2.01002,316.3,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.6,2.5,N
39.68893,-1.96231,332.4,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.9,2.3,N
39.68979,-1.96708,329.3,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.3,2.1,N
39.69065,-1.97185,324.6,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.2,2.1,N
39.69583,-2.00047,329.6,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.4,2,N
39.69669,-2.00524,327.5,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.5,2.5,N
39.69841,-2.01479,351.4,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,296.2,12.1,N
39.69928,-2.01955,354.7,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,298.9,12.1,N
39.70014,-2.02431,335.1,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,327.4,71.2,N
39.701,-2.02908,367,0.41,0.37,2019-07-31,0212,N,VIIRS,h,1.0NRT,358.8,71.2,N
39.70186,-2.03385,367,0.41,0.37,2019-07-31,0212,N,VIIRS,h,1.0NRT,379.6,150.8,N
39.70272,-2.03863,338.5,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,319.6,150.8,N
39.69662,-1.98515,305.8,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.6,1.8,N
39.69835,-1.99467,314.8,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288,1.8,N
39.70695,-2.04239,300.7,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.4,1.2,N
39.69317,-1.96606,329.9,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288.6,3.3,N
39.69404,-1.97083,336.9,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.3,3.3,N
39.6949,-1.9756,347,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,292.4,4.4,N
39.69576,-1.98038,342.9,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.6,4.4,N
39.69749,-1.98991,333.3,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.9,1.8,N
39.70007,-2.00422,339.2,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.6,4.5,N
39.70094,-2.009,338.2,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,292,4.5,N
39.70179,-2.01377,349.5,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,294.8,7.9,N
39.70265,-2.01853,333.5,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.3,7.9,N
39.70351,-2.0233,321.8,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.6,12.5,N
39.70438,-2.02807,349.3,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,307.1,12.5,N
39.70523,-2.03285,336.7,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,312.5,23.5,N
39.7061,-2.03763,339,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,296.6,23.5,N
39.69914,-1.97936,315.3,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288,4.4,N
39.7,-1.98413,318.8,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.2,1.8,N
39.70086,-1.98889,307.6,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288.2,1.8,N
39.70173,-1.99365,308,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288.3,1.8,N
39.70689,-2.02229,301.5,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.5,12.5,N
39.70775,-2.02707,308.8,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288.7,12.5,N
39.70861,-2.03185,314.3,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288.8,23.5,N
39.70948,-2.03663,299.7,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288.5,23.5,N
40.2451,-3.47487,304.2,0.39,0.36,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.7,0.7,N
40.06346,-2.13729,328.6,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.3,3.5,N
40.96344,-5.62902,324.3,0.39,0.36,2019-07-31,0212,N,VIIRS,n,1.0NRT,275.6,2,N
40.96412,-5.63366,321.8,0.39,0.36,2019-07-31,0212,N,VIIRS,n,1.0NRT,275.2,2.3,N
28.48143,-13.89101,340.6,0.4,0.45,2019-07-31,0212,N,VIIRS,n,1.0NRT,293.2,9,N
36.61683,-6.0735,309.6,0.39,0.36,2019-07-31,0212,N,VIIRS,n,1.0NRT,293.8,1.1,N
37.36124,-5.86653,307.1,0.39,0.36,2019-07-31,0212,N,VIIRS,n,1.0NRT,294,1.5,N
37.90895,-4.57968,301.1,0.39,0.36,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.4,0.5,N
37.91223,-4.57882,303.8,0.39,0.36,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.1,0.5,N
38.60211,-6.43575,307,0.39,0.36,2019-07-31,0212,N,VIIRS,n,1.0NRT,286.7,0.7,N
38.37552,-0.54277,305.7,0.48,0.4,2019-07-31,0212,N,VIIRS,n,1.0NRT,292.4,1.1,N
39.93581,-3.74496,315.1,0.39,0.36,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.3,1.7,N
39.67288,-1.97221,328.5,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.2,3.3,N
39.68749,-2.03314,302.2,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,287.8,1.1,N
39.68224,-1.98444,302.6,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.6,1.3,N
39.6831,-1.98921,306.5,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.1,1,N
39.68396,-1.99398,303.5,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.3,1,N
39.69173,-2.03689,315.9,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.3,4.5,N
39.6857,-2.00352,333.8,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,292.2,2.2,N
39.68656,-2.0083,352.8,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,299,28.6,N
39.68742,-2.01306,343.1,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.7,28.6,N
39.68828,-2.01782,347,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,292,6.1,N
39.68914,-2.02258,344.3,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,292.6,6.1,N
39.69,-2.02735,354.8,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,296.8,4.7,N
39.69086,-2.03212,350.3,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,296,4.7,N
39.69259,-2.04166,355.4,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,295.4,4.5,N
39.69345,-2.04643,343.8,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,294.8,21.6,N
39.68389,-1.97388,298.4,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,287.8,1.3,N
39.68475,-1.97865,305.6,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,287.8,1.3,N
39.68648,-1.9882,302.6,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.5,1,N
39.68821,-1.99773,299.8,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,288.9,2.2,N
39.68907,-2.00251,316.5,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,290.8,2.2,N
39.69338,-2.02633,319.4,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.9,4.7,N
39.69424,-2.0311,317,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.3,4.7,N
39.69769,-2.05016,301.1,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289,21.6,N
39.68562,-1.98343,320.6,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,289.8,1.3,N
39.68993,-2.00728,349.4,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,309,28.6,N
39.6908,-2.01205,356.4,0.42,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,307.4,28.6,N
39.69166,-2.01681,343.4,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,297.4,6.1,N
39.69252,-2.02157,332.7,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,294.4,6.1,N
39.6951,-2.03586,323.4,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,291.3,4.5,N
39.69596,-2.04064,341.1,0.41,0.37,2019-07-31,0212,N,VIIRS,n,1.0NRT,293.6,4.5,N
