latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
42.44464,-6.54952,331.9,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,274,7.6,0
42.44536,-6.55491,342.8,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,274.3,7.6,0
42.44882,-6.55413,310.2,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,271.9,7.6,0
42.44383,-6.51662,327.5,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,267.3,9.1,0
42.44448,-6.52154,367,0.42,0.38,2017-04-20,0211,N,VIIRS,h,1,272.8,9.1,0
42.4424,-6.52042,314,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,264.4,5.2,0
42.44306,-6.52554,303.7,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,263.2,5.2,0
42.44587,-6.54759,300.2,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,269.5,2,0
42.44657,-6.55306,354.4,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,279.1,7.8,0
42.45002,-6.55231,311.2,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,272.2,7.8,0
42.44585,-6.51973,367,0.42,0.38,2017-04-20,0211,N,VIIRS,h,1,273.4,5.2,0
42.44653,-6.52495,328.6,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,268.7,5.2,0
42.4521,-6.5408,305.6,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,271.4,4.2,0
42.44934,-6.5193,332.4,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,268.8,3.1,0
42.45279,-6.54619,334.6,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,273.8,4.2,0
42.45348,-6.55161,353.1,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,279.3,14.4,0
42.45626,-6.54557,324.8,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,273.8,4.2,0
42.45694,-6.55081,338.6,0.42,0.38,2017-04-20,0211,N,VIIRS,n,1,279.8,14.4,0
42.88945,-8.85442,342,0.51,0.41,2017-04-20,0211,N,VIIRS,n,1,287.7,21.2,0
42.89013,-8.8607,327.9,0.51,0.41,2017-04-20,0211,N,VIIRS,n,1,281.8,21.2,0
42.89113,-8.83432,313.2,0.51,0.41,2017-04-20,0211,N,VIIRS,n,1,277.8,2.6,0
42.89321,-8.8534,344.1,0.51,0.41,2017-04-20,0211,N,VIIRS,n,1,289.1,12.6,0
42.89392,-8.85987,327.6,0.51,0.41,2017-04-20,0211,N,VIIRS,n,1,280.4,12.6,0
42.89698,-8.85244,314.7,0.51,0.41,2017-04-20,0211,N,VIIRS,n,1,278.5,12.6,0
42.89492,-8.83356,326.2,0.51,0.41,2017-04-20,0211,N,VIIRS,n,1,278.5,2.6,0
42.8987,-8.83282,307.1,0.51,0.41,2017-04-20,0211,N,VIIRS,n,1,278.2,1.6,0
43.33674,-6.77352,314.2,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,271.1,4.8,0
43.33611,-6.76857,337.7,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,272.3,4.8,0
43.33736,-6.77842,353.5,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,277.5,8.2,0
43.33803,-6.78371,343.9,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,275.6,8.2,0
43.33899,-6.76286,304.8,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,272.9,1.8,0
43.34024,-6.77272,300,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,271.5,4.8,0
43.33963,-6.76784,351,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,281,4.8,0
43.34085,-6.77756,344.6,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,274.3,8.2,0
43.33578,-6.7675,312.3,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,272.2,5.8,0
43.33641,-6.77248,321.8,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,271.2,4.4,0
43.33702,-6.77735,343.2,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,274.5,4.4,0
43.33767,-6.78256,349.1,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,276.2,7.4,0
43.3393,-6.7668,350.7,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,281.4,5.8,0
43.33991,-6.77168,328.6,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,273.7,4.4,0
43.34052,-6.77651,343.9,0.44,0.38,2017-04-20,0211,N,VIIRS,n,1,274.7,4.4,0
43.53633,-7.86056,299.2,0.47,0.4,2017-04-20,0211,N,VIIRS,n,1,280.1,1.9,0
43.53999,-7.85972,367,0.47,0.4,2017-04-20,0211,N,VIIRS,h,1,314.5,54.6,0
43.5407,-7.86586,332,0.48,0.4,2017-04-20,0211,N,VIIRS,n,1,293.3,54.6,0
43.54364,-7.85883,301.8,0.47,0.4,2017-04-20,0211,N,VIIRS,n,1,280.3,54.6,0
43.43863,-6.61467,295.7,0.43,0.38,2017-04-20,0211,N,VIIRS,n,1,276.7,0.5,0
43.43934,-6.62039,304.2,0.43,0.38,2017-04-20,0211,N,VIIRS,n,1,278.2,1.7,0
43.44282,-6.61946,318.3,0.43,0.38,2017-04-20,0211,N,VIIRS,n,1,278.1,1.7,0
43.44355,-6.62532,314,0.43,0.38,2017-04-20,0211,N,VIIRS,n,1,278.1,1.7,0
43.44631,-6.61863,297.1,0.43,0.38,2017-04-20,0211,N,VIIRS,n,1,276.5,0.6,0
43.34986,-5.28142,324.6,0.4,0.37,2017-04-20,0211,N,VIIRS,n,1,280.8,2.3,0
43.35054,-5.28624,327.2,0.4,0.37,2017-04-20,0211,N,VIIRS,n,1,280.2,2.3,0
42.81335,-1.74194,308.9,0.4,0.37,2017-04-20,0211,N,VIIRS,n,1,279.3,1.1,2
43.30195,-4.59631,297.4,0.39,0.36,2017-04-20,0211,N,VIIRS,n,1,277.4,0.6,0
43.30527,-4.5954,298.6,0.39,0.36,2017-04-20,0211,N,VIIRS,n,1,278.6,0.6,0
43.44203,-3.845,311.3,0.39,0.36,2017-04-20,0211,N,VIIRS,n,1,283.8,0.9,2
43.30728,-3.02327,295.6,0.38,0.36,2017-04-20,0211,N,VIIRS,n,1,283,0.3,2
43.20529,-2.77365,296.5,0.39,0.36,2017-04-20,0211,N,VIIRS,n,1,278.3,0.7,2
43.56065,-5.72645,296.8,0.41,0.37,2017-04-20,0211,N,VIIRS,n,1,283.3,0.6,2
43.38841,-4.63637,308.7,0.39,0.36,2017-04-20,0211,N,VIIRS,n,1,279.9,0.9,0
43.38509,-4.63728,317.6,0.39,0.36,2017-04-20,0211,N,VIIRS,n,1,280,1.2,0
43.3844,-4.63246,301.2,0.39,0.36,2017-04-20,0211,N,VIIRS,n,1,278.3,1.2,0
43.55635,-5.90684,302.6,0.41,0.37,2017-04-20,0211,N,VIIRS,n,1,285.1,0.6,2
43.55568,-5.90174,297,0.41,0.37,2017-04-20,0211,N,VIIRS,n,1,283.7,0.6,2
43.54282,-5.83083,298.1,0.41,0.37,2017-04-20,0211,N,VIIRS,n,1,282.9,1.3,2
43.52935,-5.72923,318,0.41,0.37,2017-04-20,0211,N,VIIRS,n,1,282.7,2.6,2
37.35928,-6.67246,297.8,0.39,0.36,2017-04-20,0212,N,VIIRS,n,1,286.1,0.3,2
36.61614,-6.0721,296.2,0.39,0.36,2017-04-20,0213,N,VIIRS,n,1,283.7,0.3,2
42.67774,-8.95436,326.5,0.77,0.77,2017-04-20,0351,N,VIIRS,n,1,269.4,8.5,0
42.68748,-8.95891,316.2,0.77,0.77,2017-04-20,0351,N,VIIRS,n,1,270.4,8.5,0
42.68077,-8.94021,330.2,0.77,0.77,2017-04-20,0351,N,VIIRS,n,1,266.6,6.2,0
42.68416,-8.94967,338.8,0.77,0.77,2017-04-20,0351,N,VIIRS,n,1,269,8.5,0
42.69413,-8.95488,306.9,0.77,0.77,2017-04-20,0351,N,VIIRS,n,1,269.1,1.9,0
42.68992,-8.95329,336.3,0.77,0.77,2017-04-20,0351,N,VIIRS,n,1,270.7,7.9,0
42.67404,-8.94406,303.1,0.77,0.77,2017-04-20,0351,N,VIIRS,n,1,267.3,6.2,0
42.67979,-8.94746,367,0.77,0.77,2017-04-20,0351,N,VIIRS,h,1,268.3,15.7,0
42.68335,-8.95756,321.8,0.77,0.77,2017-04-20,0351,N,VIIRS,n,1,269,12.9,0
42.94689,-1.1428,333,0.5,0.66,2017-04-20,1154,N,VIIRS,n,1,289.5,3.9,0
42.94694,-1.14595,331.3,0.5,0.66,2017-04-20,1154,N,VIIRS,n,1,289.1,5.1,0
42.96893,-3.86206,339.3,0.66,0.73,2017-04-20,1155,N,VIIRS,n,1,299.5,7.3,0
42.97497,-3.86651,329.1,0.66,0.73,2017-04-20,1155,N,VIIRS,n,1,295.1,7.3,0
42.96756,-3.86,334.1,0.66,0.73,2017-04-20,1155,N,VIIRS,n,1,297.9,5.1,0
42.97369,-3.86421,335.9,0.66,0.73,2017-04-20,1155,N,VIIRS,n,1,297.3,5.8,0
43.38951,-4.75139,327.8,0.7,0.75,2017-04-20,1155,N,VIIRS,n,1,284.2,6.8,0
43.3916,-4.74541,351,0.7,0.75,2017-04-20,1155,N,VIIRS,n,1,287.2,14.1,0
43.37461,-4.68298,337.8,0.69,0.74,2017-04-20,1155,N,VIIRS,n,1,286.3,11.8,0
43.37703,-4.67609,349.6,0.69,0.74,2017-04-20,1155,N,VIIRS,n,1,287.5,19.8,0
43.36927,-4.67609,349.3,0.69,0.74,2017-04-20,1155,N,VIIRS,n,1,287.1,11.8,0
43.39019,-4.75157,327,0.7,0.75,2017-04-20,1155,N,VIIRS,n,1,284.2,7.2,0
43.3923,-4.74544,349.6,0.7,0.75,2017-04-20,1155,N,VIIRS,n,1,286.4,7.2,0
43.37519,-4.68261,337.7,0.69,0.74,2017-04-20,1155,N,VIIRS,n,1,286.4,7,0
43.37759,-4.67567,342.5,0.69,0.74,2017-04-20,1155,N,VIIRS,n,1,287.2,7,0
43.36979,-4.6758,350.7,0.69,0.74,2017-04-20,1155,N,VIIRS,n,1,287.5,14.4,0
43.19016,-4.27754,350.7,0.67,0.74,2017-04-20,1155,N,VIIRS,n,1,293.3,10.1,0
43.18879,-4.27634,350.3,0.67,0.74,2017-04-20,1155,N,VIIRS,n,1,293.6,9.2,0
41.92344,0.17676,332.5,0.61,0.53,2017-04-20,1334,N,VIIRS,n,1,300.2,4.4,2
42.32673,-1.81161,343.2,0.49,0.48,2017-04-20,1334,N,VIIRS,n,1,300.4,4,0
43.44,-6.6298,336.3,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,295.7,6.2,0
43.43699,-6.62379,347.3,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,297.8,35.1,0
43.4327,-6.629,296.3,0.46,0.39,2017-04-20,1335,N,VIIRS,l,1,301.9,35.1,0
43.43333,-6.62346,354.3,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,310,35.1,0
43.4404,-6.62739,347.2,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,301.7,12.4,0
43.43674,-6.62692,342.8,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,293,12.4,0
43.43737,-6.62151,335.8,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,299.9,9.1,0
43.43372,-6.62111,348.1,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,305,35.9,0
43.34173,-6.778,342.2,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,300.1,9.1,0
43.33749,-6.78292,342.8,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,302,5.6,0
43.33391,-6.78212,347.1,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,303.4,13.9,0
43.31164,-6.61792,327.5,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,295.6,3.9,0
43.4117,-4.89951,333.9,0.54,0.42,2017-04-20,1335,N,VIIRS,n,1,293,5.5,0
43.4116,-4.90512,329.5,0.54,0.42,2017-04-20,1335,N,VIIRS,n,1,290.6,7.9,0
43.34879,-5.28274,329.6,0.52,0.41,2017-04-20,1335,N,VIIRS,n,1,292,5.1,0
43.39221,-4.74303,335.2,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,290.6,7.4,0
43.38594,-4.6447,329.7,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,288.9,3.3,0
43.38661,-4.63786,334,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,291.5,6.7,0
43.37466,-4.67799,333.5,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,295.8,14.3,0
43.37537,-4.67077,345,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,292.6,14.3,0
43.37001,-4.68462,333.7,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,296.8,51.5,0
43.37067,-4.6779,345.1,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,296.9,14.3,0
43.37139,-4.67053,328.4,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,292.2,14.3,0
43.10446,-6.81364,344.9,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,306.2,7.3,0
43.08992,-6.7388,342.6,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,296.1,5.3,0
43.08632,-6.73816,335,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,293,5.3,0
43.08698,-6.73257,327.3,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,297.4,7.3,0
43.08271,-6.73759,344.1,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,298.1,9.9,0
43.21293,-5.47989,333.2,0.51,0.41,2017-04-20,1335,N,VIIRS,n,1,293.3,3.9,0
43.30329,-4.60175,330.6,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,291.6,3.3,0
43.30389,-4.59557,328,0.55,0.43,2017-04-20,1335,N,VIIRS,n,1,293,3.3,0
43.28535,-4.53882,337.5,0.56,0.43,2017-04-20,1335,N,VIIRS,n,1,296.4,4,0
43.30919,-3.7513,330.5,0.4,0.44,2017-04-20,1335,N,VIIRS,n,1,288.5,2.9,0
43.30962,-3.74639,367,0.4,0.45,2017-04-20,1335,N,VIIRS,h,1,292.9,12.7,0
43.30544,-3.74654,351,0.4,0.45,2017-04-20,1335,N,VIIRS,n,1,295.3,9,0
43.30501,-3.75143,367,0.4,0.44,2017-04-20,1335,N,VIIRS,h,1,294.2,9.8,0
43.30698,-3.75427,326.6,0.4,0.44,2017-04-20,1335,N,VIIRS,n,1,288.1,2.1,0
43.3079,-3.74445,348.5,0.4,0.44,2017-04-20,1335,N,VIIRS,n,1,296.6,9.4,0
43.30746,-3.74921,367,0.4,0.44,2017-04-20,1335,N,VIIRS,h,1,295,9.4,0
43.30326,-3.74941,354.2,0.4,0.44,2017-04-20,1335,N,VIIRS,n,1,291.9,9.4,0
43.30558,-3.15462,350.7,0.43,0.46,2017-04-20,1335,N,VIIRS,n,1,296.5,12.1,0
43.18779,-4.2778,346.3,0.57,0.43,2017-04-20,1335,N,VIIRS,n,1,301.3,20.8,0
42.97303,-3.85998,333.1,0.4,0.44,2017-04-20,1335,N,VIIRS,l,1,306.4,24.9,0
42.9735,-3.85505,340.6,0.4,0.44,2017-04-20,1335,N,VIIRS,n,1,299.4,19,0
42.96943,-3.85439,340.6,0.4,0.44,2017-04-20,1335,N,VIIRS,n,1,304.1,7.8,0
42.68856,-5.16121,339,0.52,0.41,2017-04-20,1335,N,VIIRS,n,1,303.5,9,0
42.3748,-7.36469,338.3,0.43,0.38,2017-04-20,1335,N,VIIRS,n,1,298.2,4.7,0
42.37545,-7.35953,340.7,0.43,0.38,2017-04-20,1335,N,VIIRS,n,1,297.7,5.4,0
42.45346,-6.6662,335.2,0.45,0.39,2017-04-20,1335,N,VIIRS,l,1,306.5,30.6,0
42.44987,-6.66569,335.9,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,296.5,30.6,0
42.4505,-6.66037,343.9,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,299.4,30.6,0
42.45983,-6.5823,335.8,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,290.7,4.8,0
42.46192,-6.56481,345.5,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,294.3,6.8,0
42.44567,-6.67023,329.7,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,297,10.7,0
42.44628,-6.66511,346.6,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,303.2,24.1,0
42.44693,-6.65963,336.5,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,296.6,24.1,0
42.4562,-6.58196,339.9,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,298.3,7.4,0
42.45689,-6.57616,354.2,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,298.8,12,0
42.45759,-6.5703,355.9,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,301.2,12,0
42.45905,-6.55812,346.5,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,302,10.3,0
42.44344,-6.65838,347,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,305.7,24.1,0
42.45548,-6.55724,339.4,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,299.4,10.3,0
42.45746,-6.54057,329.7,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,295.3,3.4,0
42.45809,-6.53519,333,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,294.2,3.4,0
42.43995,-6.657,343.4,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,304,16.2,0
42.43451,-6.672,331.3,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,299.2,7.7,0
42.43516,-6.66657,339.3,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,306.7,7.7,0
42.45272,-6.51838,339.1,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,295.8,3.8,0
42.43166,-6.66527,338.8,0.45,0.39,2017-04-20,1335,N,VIIRS,l,1,309.2,8,0
42.4323,-6.65991,348.6,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,316.6,9.2,0
42.43295,-6.65445,339.5,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,301.8,9.2,0
42.44112,-6.55458,329.3,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,296.6,4.9,0
42.4361,-6.56591,337.9,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,300.1,12.3,0
42.4375,-6.55413,341.3,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,310.1,80.3,0
42.44184,-6.5171,344,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,297.9,4.2,0
42.43315,-6.55989,335.6,0.45,0.39,2017-04-20,1335,N,VIIRS,n,1,302.8,80.3,0
42.46376,-5.51243,333.3,0.5,0.41,2017-04-20,1335,N,VIIRS,n,1,302.2,2.4,0
42.70102,1.45801,343.3,0.36,0.57,2017-04-20,1335,N,VIIRS,n,1,290.6,8.9,0
42.70114,1.4605,367,0.36,0.57,2017-04-20,1335,N,VIIRS,h,1,301.3,16.9,0
43.57553,-8.22309,339.6,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,305,23,3
42.96896,-3.85937,341.4,0.4,0.44,2017-04-20,1335,N,VIIRS,n,1,310.9,10,0
43.56559,-8.22899,348.7,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,304.1,21.5,0
43.56491,-8.2342,345.8,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,318.4,181.5,3
43.56325,-8.23644,348.3,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,314.4,128.5,0
43.5626,-8.2415,319.5,0.42,0.37,2017-04-20,1335,N,VIIRS,l,1,319.7,126.6,3
43.568,-8.2268,367,0.42,0.37,2017-04-20,1335,N,VIIRS,h,1,348.5,169.4,0
43.56734,-8.23195,342.2,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,312.3,128.5,0
43.56606,-8.24209,311.1,0.42,0.37,2017-04-20,1335,N,VIIRS,l,1,317.4,126.6,3
43.57275,-8.21723,347.3,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,308.8,26.4,0
43.57208,-8.22245,354.8,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,306.9,23,3
43.57144,-8.22755,348.9,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,297,23,3
43.57079,-8.23264,336.1,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,292.2,5.5,3
43.55052,-8.23619,334.2,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,297.7,22.2,0
43.55394,-8.23706,333.1,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,293.8,22.6,0
43.55327,-8.24222,343.1,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,304.6,65.9,3
43.56425,-8.23929,367,0.42,0.37,2017-04-20,1335,N,VIIRS,h,1,366.9,181.5,3
43.54985,-8.24138,367,0.42,0.37,2017-04-20,1335,N,VIIRS,h,1,332.8,77.2,0
43.56627,-8.22379,340.4,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,296.6,21.5,0
43.54095,-7.86528,337.5,0.42,0.38,2017-04-20,1335,N,VIIRS,n,1,296.4,4.2,0
43.45438,-8.14668,335.9,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,294.2,7,0
43.45029,-8.15095,330.5,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,293.7,7,0
43.45095,-8.14589,357.4,0.42,0.37,2017-04-20,1335,N,VIIRS,n,1,303.5,7,0
43.55736,-5.90507,338.6,0.49,0.41,2017-04-20,1335,N,VIIRS,n,1,299.8,5.4,2
43.23293,-8.55644,331.7,0.41,0.37,2017-04-20,1335,N,VIIRS,n,1,298.9,5.5,0
43.4865,-6.31307,349.2,0.48,0.4,2017-04-20,1335,N,VIIRS,n,1,294.8,7.3,0
43.48716,-6.3071,329.3,0.48,0.4,2017-04-20,1335,N,VIIRS,n,1,291.5,5.6,0
43.48215,-6.31863,344.9,0.48,0.4,2017-04-20,1335,N,VIIRS,n,1,294.1,7.3,0
43.4828,-6.3127,330.7,0.48,0.4,2017-04-20,1335,N,VIIRS,n,1,293.9,7.3,0
43.44788,-6.62553,367,0.46,0.39,2017-04-20,1335,N,VIIRS,h,1,291.9,9.3,0
43.44364,-6.63034,326.6,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,291.7,6.2,0
43.44424,-6.62502,342,0.46,0.39,2017-04-20,1335,N,VIIRS,n,1,303,6.2,0
43.41515,-4.88182,313.2,0.56,0.43,2017-04-21,0152,N,VIIRS,n,1,278.6,2.1,0
42.9879,-6.74801,340.4,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,288.4,13.8,0
42.9907,-6.72928,297.2,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,283.9,20.9,0
42.99256,-6.75127,306.9,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,283.3,30.4,0
42.99118,-6.73497,354.4,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,299.7,20.9,0
42.99163,-6.74031,340.1,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,314.8,98.2,0
42.99207,-6.74555,338.5,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,305.6,98.2,0
42.99581,-6.73798,318.4,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,289.8,98.2,0
42.99627,-6.74335,367,0.45,0.47,2017-04-21,0152,N,VIIRS,h,1,337.1,98.2,0
42.99674,-6.74897,320.7,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,284,30.4,0
43,-6.73576,305.2,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,281.8,30.7,0
43.00093,-6.74676,309.5,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,281.9,21.2,0
43.00045,-6.74107,333.6,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,310.6,30.7,0
43.00467,-6.73926,296,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,278.4,30.7,0
43.18303,-8.21236,345.1,0.53,0.5,2017-04-21,0152,N,VIIRS,n,1,287.4,11.9,0
43.18348,-8.21877,341.1,0.53,0.5,2017-04-21,0152,N,VIIRS,n,1,286.9,30.9,0
43.18771,-8.21173,336.7,0.53,0.5,2017-04-21,0152,N,VIIRS,n,1,284.9,11.9,0
43.18814,-8.21798,350.4,0.53,0.5,2017-04-21,0152,N,VIIRS,n,1,291.9,30.9,0
43.09831,-6.80227,301.2,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,278.3,0.4,0
43.13248,-6.3942,295.2,0.43,0.46,2017-04-21,0152,N,VIIRS,n,1,277.3,0.9,0
43.13533,-6.39135,297,0.43,0.46,2017-04-21,0152,N,VIIRS,n,1,278.8,0.6,0
43.22536,-6.84008,323.2,0.46,0.47,2017-04-21,0152,N,VIIRS,n,1,281.4,3.8,0
43.23033,-6.84678,302.3,0.46,0.47,2017-04-21,0152,N,VIIRS,n,1,282.7,1,0
43.2347,-6.84631,296.9,0.46,0.47,2017-04-21,0152,N,VIIRS,n,1,282.4,1,0
42.97479,-3.86206,296.2,0.5,0.41,2017-04-21,0152,N,VIIRS,n,1,269.2,1.8,0
43.27459,-6.63334,307.6,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,274.7,1.3,0
43.29287,-6.43885,295.5,0.44,0.46,2017-04-21,0152,N,VIIRS,n,1,277.8,0.9,0
43.33129,-6.7875,305.4,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,281.3,9.3,0
43.33616,-6.79308,303.5,0.46,0.47,2017-04-21,0152,N,VIIRS,n,1,283,11.5,0
43.33558,-6.78618,340.7,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,290.6,9.3,0
43.33993,-6.78554,296.5,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,279.6,1.2,0
43.33572,-6.68411,296.8,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,278.7,0.9,0
43.34377,-6.77888,317.5,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,280.4,1.2,0
43.3401,-6.68415,340.6,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,292,8.1,0
43.34067,-6.69074,326.8,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,280.8,13.3,0
43.3439,-6.67733,295.6,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,279.1,8.1,0
43.34453,-6.68463,320.7,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,281.3,8.1,0
42.81393,-1.7444,297.5,0.42,0.38,2017-04-21,0152,N,VIIRS,n,1,277.1,1.1,2
43.34889,-6.68443,316,0.45,0.47,2017-04-21,0152,N,VIIRS,n,1,281.5,2.2,0
43.20754,-4.65817,299.5,0.54,0.42,2017-04-21,0152,N,VIIRS,n,1,275.9,2.7,0
43.34561,-6.11824,316.1,0.42,0.45,2017-04-21,0152,N,VIIRS,n,1,276.6,1.3,0
43.34979,-6.11733,304.5,0.42,0.45,2017-04-21,0152,N,VIIRS,n,1,275.9,1.3,0
43.21144,-4.65741,326.9,0.54,0.42,2017-04-21,0152,N,VIIRS,n,1,279,2.7,0
43.21538,-4.65709,316.1,0.54,0.42,2017-04-21,0152,N,VIIRS,n,1,277.7,2.4,0
43.2266,-4.65025,325.5,0.54,0.42,2017-04-21,0152,N,VIIRS,n,1,281.4,4.3,0
43.22718,-4.6558,321.8,0.54,0.42,2017-04-21,0152,N,VIIRS,n,1,277.7,3.2,0
43.54116,-8.26007,308.4,0.54,0.51,2017-04-21,0152,N,VIIRS,n,1,282,24.6,0
43.54583,-8.25897,353.6,0.54,0.51,2017-04-21,0152,N,VIIRS,n,1,294.2,24.6,0
