latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
43.1898,-1.1419,316.6,1.2,1.1,2019-02-19,1324,Aqua,MODIS,77,6.3,284.7,20,D,0
43.1569,-1.347,314.8,1.2,1.1,2019-02-19,1324,Aqua,MODIS,70,6.3,284.2,16.7,D,0
43.1487,-1.3314,343.8,1.2,1.1,2019-02-19,1324,Aqua,MODIS,93,6.3,288,64.7,D,0
43.0971,-1.5264,300.1,1.2,1.1,2019-02-19,1324,Aqua,MODIS,27,6.3,286.8,5.6,D,0
43.1013,-1.3735,304.5,1.2,1.1,2019-02-19,1324,Aqua,MODIS,58,6.3,285.6,8.1,D,0
43.2984,-1.626,321.9,1.2,1.1,2019-02-19,1324,Aqua,MODIS,81,6.3,286.7,25.4,D,0
43.1048,-1.2552,331.9,1.2,1.1,2019-02-19,1324,Aqua,MODIS,74,6.3,284.6,38.6,D,0
43.0933,-1.2689,305.5,1.2,1.1,2019-02-19,1324,Aqua,MODIS,61,6.3,283.5,8.9,D,0
43.1052,-1.1634,308.7,1.2,1.1,2019-02-19,1324,Aqua,MODIS,67,6.3,288.7,11.4,D,0
43.2546,-1.3731,300.2,1.2,1.1,2019-02-19,1324,Aqua,MODIS,23,6.3,283.2,4.8,D,0
43.1068,-1.1492,308.4,1.2,1.1,2019-02-19,1324,Aqua,MODIS,67,6.3,286.3,11.4,D,0
42.1734,-4.0476,305.8,1,1,2019-02-19,1324,Aqua,MODIS,62,6.3,289.6,5.6,D,0
42.9674,-0.5667,345.6,1.3,1.1,2019-02-19,1324,Aqua,MODIS,89,6.3,292.7,78,D,0
42.9758,-0.5835,317.2,1.3,1.1,2019-02-19,1324,Aqua,MODIS,77,6.3,288.4,23.3,D,0
43.0657,-1.4249,304.9,1.2,1.1,2019-02-19,1324,Aqua,MODIS,60,6.3,285.8,8.8,D,0
42.9743,-0.5978,300.4,1.3,1.1,2019-02-19,1324,Aqua,MODIS,31,6.3,287.6,6.9,D,0
43.0419,-0.6355,314.4,1.3,1.1,2019-02-19,1324,Aqua,MODIS,73,6.3,286.2,19.7,D,0
43.0487,-0.6672,309.6,1.3,1.1,2019-02-19,1324,Aqua,MODIS,25,6.3,287.2,13.6,D,0
43.0487,-0.7623,314,1.3,1.1,2019-02-19,1324,Aqua,MODIS,74,6.3,287.1,19.3,D,0
43.0653,-0.7026,302.4,1.3,1.1,2019-02-19,1324,Aqua,MODIS,21,6.3,286.2,7.1,D,0
43.3001,-1.6113,323.1,1.2,1.1,2019-02-19,1324,Aqua,MODIS,82,6.3,287.1,27,D,0
43.0628,-1.1857,306.7,1.2,1.1,2019-02-19,1324,Aqua,MODIS,42,6.3,287,9.4,D,0
42.9361,-0.6252,302.3,1.2,1.1,2019-02-20,1047,Terra,MODIS,36,6.3,287.6,8.8,D,0
43.1654,-1.5162,310.6,1.4,1.2,2019-02-20,1047,Terra,MODIS,63,6.3,288,15.3,D,0
43.1303,-1.1879,303.8,1.3,1.1,2019-02-20,1047,Terra,MODIS,42,6.3,287.2,8,D,0
43.0733,-0.7634,300.4,1.3,1.1,2019-02-20,1047,Terra,MODIS,28,6.3,289,5.7,D,0
43.1117,-1.2087,302.5,1.3,1.1,2019-02-20,1047,Terra,MODIS,22,6.3,289.5,6.3,D,0
43.0717,-0.7489,315.8,1.3,1.1,2019-02-20,1047,Terra,MODIS,76,6.3,288.1,20.3,D,0
43.1745,-1.5416,309.6,1.4,1.2,2019-02-20,1047,Terra,MODIS,49,6.3,287.7,14.5,D,0
43.1577,-1.3755,328.8,1.3,1.2,2019-02-20,1047,Terra,MODIS,86,6.3,291.9,41.1,D,0
43.1792,-1.5467,308.3,1.4,1.2,2019-02-20,1047,Terra,MODIS,43,6.3,286.9,12.7,D,0
43.1614,-1.3799,320.8,1.3,1.2,2019-02-20,1047,Terra,MODIS,80,6.3,290.6,29.4,D,0
43.1599,-1.3655,314,1.3,1.1,2019-02-20,1047,Terra,MODIS,74,6.3,290.3,19.3,D,0
40.4802,0.3774,300.3,1.1,1,2019-02-20,1048,Terra,MODIS,34,6.3,288.9,4.2,D,0
39.6216,-1.7707,301.6,1.3,1.1,2019-02-20,1048,Terra,MODIS,40,6.3,289.5,5.7,D,0
39.6199,-1.7557,308.1,1.3,1.1,2019-02-20,1048,Terra,MODIS,67,6.3,288.1,11.6,D,0
42.0354,-3.5742,304.3,1.7,1.3,2019-02-20,1048,Terra,MODIS,51,6.3,284.7,16.5,D,0
43.1135,-1.4179,320.8,2.7,1.6,2019-02-20,1229,Aqua,MODIS,80,6.3,289.4,73.1,D,0
43.1547,-1.3712,320.1,2.6,1.6,2019-02-20,1229,Aqua,MODIS,80,6.3,288.8,70.6,D,0
43.143,-1.389,302.5,2.6,1.6,2019-02-20,1229,Aqua,MODIS,35,6.3,287.2,19.2,D,0
43.1631,-1.3669,302.1,2.6,1.6,2019-02-20,1229,Aqua,MODIS,46,6.3,287.5,19.1,D,0
43.1569,-1.3927,336.7,2.6,1.6,2019-02-20,1229,Aqua,MODIS,90,6.3,287.4,159,D,0
43.1483,-1.3969,330.4,2.6,1.6,2019-02-20,1229,Aqua,MODIS,87,6.3,288.2,119.4,D,0
43.1225,-1.4128,332,2.7,1.6,2019-02-20,1229,Aqua,MODIS,88,6.3,288.5,129,D,0
43.0877,-1.4342,301.8,2.7,1.6,2019-02-20,1229,Aqua,MODIS,31,6.3,287.7,19.8,D,0
43.0824,-1.3948,301.4,2.7,1.6,2019-02-20,1229,Aqua,MODIS,33,6.3,287.6,18.6,D,0
43.2691,-1.324,309.8,2.6,1.5,2019-02-20,1229,Aqua,MODIS,69,6.3,289.2,36.1,D,0
43.2739,-1.3317,308.2,2.6,1.5,2019-02-20,1229,Aqua,MODIS,67,6.3,289.2,33.5,D,0
43.2944,-1.6143,302.6,2.7,1.6,2019-02-20,1229,Aqua,MODIS,53,6.3,289.2,20.9,D,0
43.2848,-1.6187,300.6,2.7,1.6,2019-02-20,1229,Aqua,MODIS,40,6.3,289.5,17,D,0
43.076,-1.3134,309.6,4.8,2,2019-02-20,1407,Aqua,MODIS,69,6.3,288.8,89.4,D,0
43.1997,-1.2612,302.6,4.8,2,2019-02-20,1407,Aqua,MODIS,53,6.3,287.5,49.5,D,0
43.0765,-1.2694,309.6,4.8,2,2019-02-20,1407,Aqua,MODIS,69,6.3,288.5,87.3,D,0
43.0756,-1.3245,306.1,4.8,2,2019-02-20,1407,Aqua,MODIS,63,6.3,288.7,65.1,D,0
43.2033,-1.2573,302,4.8,2,2019-02-20,1407,Aqua,MODIS,50,6.3,287.3,44.9,D,0
43.2506,-1.2989,305.6,1.1,1,2019-02-20,2154,Terra,MODIS,65,6.3,279.8,12.3,N,0
43.2739,-1.3116,306.2,1.1,1,2019-02-20,2154,Terra,MODIS,67,6.3,280.3,12.7,N,0
43.0725,-1.3574,303.4,1.5,1.2,2019-02-21,1130,Terra,MODIS,56,6.3,286.9,11.4,D,0
43.0354,-1.1753,308.1,1.6,1.2,2019-02-21,1130,Terra,MODIS,67,6.3,285.3,19.3,D,0
43.5389,-5.8361,300.7,1,1,2019-02-21,1130,Terra,MODIS,40,6.3,290.7,4.3,D,2
43.5229,-5.7361,304,1,1,2019-02-21,1130,Terra,MODIS,57,6.3,292.4,5.8,D,2
43.2137,-6.128,309.8,1,1,2019-02-21,1130,Terra,MODIS,69,6.3,287.1,11.2,D,0
43.2263,-1.3704,302.9,1.5,1.2,2019-02-21,1130,Terra,MODIS,54,6.3,289,9.5,D,0
43.2763,-1.264,330,1.5,1.2,2019-02-21,1130,Terra,MODIS,87,6.3,292.7,52.6,D,0
43.2804,-1.2845,324.1,1.5,1.2,2019-02-21,1130,Terra,MODIS,83,6.3,292,39.1,D,0
43.2871,-1.2608,314.3,1.5,1.2,2019-02-21,1130,Terra,MODIS,75,6.3,292.7,22,D,0
43.1405,-1.4118,304.5,1.5,1.2,2019-02-21,1130,Terra,MODIS,47,6.3,288.3,10.9,D,0
43.1297,-1.4146,308,1.5,1.2,2019-02-21,1130,Terra,MODIS,66,6.3,289.1,15.2,D,0
43.0099,-0.937,304.4,1.6,1.3,2019-02-21,1130,Terra,MODIS,36,6.3,286.7,13.2,D,0
43.006,-0.9182,315.1,1.6,1.3,2019-02-21,1130,Terra,MODIS,75,6.3,287.3,28.9,D,0
43.0692,-1.3413,335.2,1.5,1.2,2019-02-21,1130,Terra,MODIS,89,6.3,288.2,70.3,D,0
43.1309,-1.407,321.4,1.5,1.2,2019-02-21,1130,Terra,MODIS,81,6.3,290.7,35.7,D,0
43.1285,-1.2266,300.6,1.6,1.2,2019-02-21,1130,Terra,MODIS,40,6.3,289.3,7,D,0
39.1399,-5.7831,304.8,1.1,1.1,2019-02-21,1131,Terra,MODIS,53,6.3,293.4,5.5,D,0
41.4639,-5.828,313.2,1.1,1,2019-02-21,1131,Terra,MODIS,73,6.3,284.4,14.3,D,0
37.5404,-2.3725,305.8,1.1,1,2019-02-21,1310,Aqua,MODIS,49,6.3,293.5,6.4,D,0
41.7717,-1.1739,302.5,1,1,2019-02-21,1311,Aqua,MODIS,47,6.3,292,3.5,D,0
41.77,-1.1857,304.6,1,1,2019-02-21,1311,Aqua,MODIS,56,6.3,292,4.5,D,0
39.2058,-4.2344,319.5,1.2,1.1,2019-02-21,1311,Aqua,MODIS,79,6.3,294.9,19.2,D,0
39.2033,-4.2482,305.3,1.2,1.1,2019-02-21,1311,Aqua,MODIS,40,6.3,293.8,5.1,D,0
39.033,-5.882,307.1,1.5,1.2,2019-02-21,1311,Aqua,MODIS,65,6.3,294,8,D,0
40.7023,0.4405,306.6,1,1,2019-02-21,1311,Aqua,MODIS,64,6.3,293,5.9,D,0
43.0582,-0.6754,312.9,1,1,2019-02-21,1312,Aqua,MODIS,64,6.3,291.4,10.8,D,0
43.5377,-5.8337,309.4,1.2,1.1,2019-02-21,1312,Aqua,MODIS,68,6.3,292.4,11.2,D,2
43.5339,-5.8411,302.1,1.2,1.1,2019-02-21,1312,Aqua,MODIS,38,6.3,291.6,5.3,D,2
43.5364,-5.8265,303.5,1.2,1.1,2019-02-21,1312,Aqua,MODIS,51,6.3,291.2,6.5,D,2
43.3506,-1.3718,305.2,1,1,2019-02-21,1312,Aqua,MODIS,61,6.3,293.4,4.9,D,0
43.3451,-1.3453,326.6,1,1,2019-02-21,1312,Aqua,MODIS,84,6.3,291.9,23.5,D,0
43.2763,-1.3706,316.8,1,1,2019-02-21,1312,Aqua,MODIS,77,6.3,294,14.1,D,0
43.281,-1.2708,336.2,1,1,2019-02-21,1312,Aqua,MODIS,90,6.3,297,34.9,D,0
43.2827,-1.2585,321.9,1,1,2019-02-21,1312,Aqua,MODIS,64,6.3,295.8,16.7,D,0
43.251,-1.288,308.3,1,1,2019-02-21,1312,Aqua,MODIS,53,6.3,293.6,6.3,D,0
43.2285,-1.3836,327.3,1,1,2019-02-21,1312,Aqua,MODIS,85,6.3,292.2,24.1,D,0
43.2302,-1.3714,347.9,1,1,2019-02-21,1312,Aqua,MODIS,95,6.3,295.2,57.7,D,0
43.2319,-1.359,320.1,1,1,2019-02-21,1312,Aqua,MODIS,80,6.3,292.1,16.8,D,0
43.21,-1.3859,304.4,1,1,2019-02-21,1312,Aqua,MODIS,55,6.3,291,4.8,D,0
43.2177,-1.1982,306.5,1,1,2019-02-21,1312,Aqua,MODIS,34,6.3,291.5,5.2,D,0
43.1766,-1.1622,304.2,1,1,2019-02-21,1312,Aqua,MODIS,58,6.3,291.4,4.6,D,0
43.1323,-1.4158,303.9,1,1,2019-02-21,1312,Aqua,MODIS,55,6.3,292.8,5.2,D,0
43.134,-1.4035,304.4,1,1,2019-02-21,1312,Aqua,MODIS,55,6.3,292.9,5.3,D,0
43.1278,-1.2437,302.3,1,1,2019-02-21,1312,Aqua,MODIS,44,6.3,291.2,3.3,D,0
43.1295,-1.2314,308.2,1,1,2019-02-21,1312,Aqua,MODIS,67,6.3,292,6.7,D,0
43.129,-1.1683,314.2,1,1,2019-02-21,1312,Aqua,MODIS,74,6.3,291.2,11.4,D,0
43.0846,-1.4212,310.8,1,1,2019-02-21,1312,Aqua,MODIS,70,6.3,292.9,9.3,D,0
43.0736,-1.3682,302.5,1,1,2019-02-21,1312,Aqua,MODIS,20,6.3,290.8,3.8,D,0
43.0753,-1.3561,308.6,1,1,2019-02-21,1312,Aqua,MODIS,65,6.3,291.4,7.9,D,0
43.0871,-1.2713,300.5,1,1,2019-02-21,1312,Aqua,MODIS,26,6.3,290.2,2.8,D,0
43.1074,-1.1248,322.7,1,1,2019-02-21,1312,Aqua,MODIS,82,6.3,297.6,18.4,D,0
43.1091,-1.1127,315.9,1,1,2019-02-21,1312,Aqua,MODIS,74,6.3,293.8,11.3,D,0
43.0648,-1.3659,309.8,1,1,2019-02-21,1312,Aqua,MODIS,67,6.3,289.8,8.5,D,0
43.0664,-1.3538,330.7,1,1,2019-02-21,1312,Aqua,MODIS,87,6.3,293.2,29.4,D,0
43.0272,-1.1748,307.7,1,1,2019-02-21,1312,Aqua,MODIS,36,6.3,286.2,7.6,D,0
43.0591,-0.943,317.6,1,1,2019-02-21,1312,Aqua,MODIS,78,6.3,288.9,14.6,D,0
43.0685,-0.8055,308.2,1,1,2019-02-21,1312,Aqua,MODIS,49,6.3,291.5,6.8,D,0
43.0702,-0.7931,311.1,1,1,2019-02-21,1312,Aqua,MODIS,71,6.3,291,9.3,D,0
43.0463,-0.9013,306,1,1,2019-02-21,1312,Aqua,MODIS,53,6.3,290.6,6,D,0
43.0563,-0.8279,307.7,1,1,2019-02-21,1312,Aqua,MODIS,59,6.3,290.1,7.1,D,0
43.0241,-0.9971,303.3,1,1,2019-02-21,1312,Aqua,MODIS,31,6.3,292.9,5.5,D,0
43.0566,-0.6878,310,1,1,2019-02-21,1312,Aqua,MODIS,44,6.3,292.5,8.8,D,0
43.0394,-0.7473,323.6,1,1,2019-02-21,1312,Aqua,MODIS,62,6.3,295,20.7,D,0
43.0059,-0.9224,336.9,1,1,2019-02-21,1312,Aqua,MODIS,90,6.3,292.6,38.4,D,0
43.0076,-0.9104,305.4,1,1,2019-02-21,1312,Aqua,MODIS,36,6.3,286.8,5.8,D,0
43.0293,-0.7509,317,1,1,2019-02-21,1312,Aqua,MODIS,48,6.3,290.1,14.5,D,0
43.0309,-0.7386,341.5,1,1,2019-02-21,1312,Aqua,MODIS,92,6.3,291.2,46.3,D,0
42.997,-0.9202,342.4,1,1,2019-02-21,1312,Aqua,MODIS,93,6.3,294,48.5,D,0
42.9986,-0.9082,357,1,1,2019-02-21,1312,Aqua,MODIS,98,6.3,295.4,79.8,D,0
42.9942,-0.8053,312.4,1,1,2019-02-21,1312,Aqua,MODIS,62,6.3,297.5,12.6,D,0
42.3636,-1.6242,302.2,1,1,2019-02-21,1312,Aqua,MODIS,51,6.3,291.4,3.6,D,0
42.0834,-0.9948,318.2,1,1,2019-02-21,1312,Aqua,MODIS,78,6.3,292,15.1,D,0
43.0403,-0.9961,330.8,1.9,1.3,2019-02-22,1035,Terra,MODIS,87,6.3,292.2,73.6,D,0
43.0708,-1.5469,303.9,2,1.4,2019-02-22,1035,Terra,MODIS,58,6.3,290.7,15.7,D,0
43.269,-1.289,304.9,2,1.4,2019-02-22,1035,Terra,MODIS,59,6.3,294.7,13.9,D,0
43.0419,-1.0157,309,1.9,1.3,2019-02-22,1035,Terra,MODIS,52,6.3,287.3,22.1,D,0
39.9942,-0.2673,303,1.6,1.2,2019-02-22,1036,Terra,MODIS,46,6.3,292.9,7.7,D,0
43.1155,-1.173,302.5,3.8,1.8,2019-02-22,1217,Aqua,MODIS,52,6.3,292.2,30.2,D,0
43.0373,-1.0092,308.6,3.8,1.8,2019-02-22,1217,Aqua,MODIS,62,6.3,289.2,64.4,D,0
43.1585,-1.5605,306.3,4,1.9,2019-02-22,1217,Aqua,MODIS,63,6.3,292.2,50.2,D,0
43.2631,-1.3082,303,3.8,1.8,2019-02-22,1217,Aqua,MODIS,55,6.3,292.2,32,D,0
39.8205,-5.1473,307,1.7,1.3,2019-02-22,1354,Aqua,MODIS,56,6.3,295.8,10.3,D,0
43.1268,-5.5599,302.2,1.8,1.3,2019-02-22,1355,Aqua,MODIS,50,6.3,289.7,9.5,D,0
42.9374,-0.5773,309,3.5,1.8,2019-02-22,1355,Aqua,MODIS,57,6.3,286.3,57.5,D,0
43.0044,-0.6101,303.7,1.2,1.1,2019-02-23,1118,Terra,MODIS,41,6.3,291.2,7.1,D,0
43.2824,-1.2885,310.3,1.1,1.1,2019-02-23,1118,Terra,MODIS,49,6.3,292.2,9.8,D,0
43.2309,-3.3951,303.5,1,1,2019-02-23,1118,Terra,MODIS,56,6.3,288.4,6.2,D,0
42.2471,-1.3775,307.9,1.2,1.1,2019-02-23,1118,Terra,MODIS,66,6.3,291.4,9.4,D,0
42.2447,-1.3638,306.2,1.2,1.1,2019-02-23,1118,Terra,MODIS,63,6.3,290.7,7.9,D,0
41.7837,-2.4258,302.7,1.1,1,2019-02-23,1118,Terra,MODIS,48,6.3,292.6,4.5,D,0
41.253,-3.7961,302.1,1,1,2019-02-23,1118,Terra,MODIS,51,6.3,285.5,4.4,D,0
42.8443,1.2203,313.3,1.5,1.2,2019-02-23,1118,Terra,MODIS,74,6.3,289.1,21.8,D,0
43.273,-1.2911,316.3,1.1,1.1,2019-02-23,1118,Terra,MODIS,76,6.3,295.5,15.3,D,0
37.823,-1.457,310.1,1.4,1.2,2019-02-23,1119,Terra,MODIS,69,6.3,298,9.7,D,0
42.2046,-1.2625,322,1.1,1.1,2019-02-23,1259,Aqua,MODIS,81,6.3,295.8,20.4,D,0
42.8359,1.2115,328.1,1,1,2019-02-23,1259,Aqua,MODIS,85,6.3,295.6,26.1,D,0
42.8376,1.2235,302.8,1,1,2019-02-23,1259,Aqua,MODIS,28,6.3,290,4.3,D,0
42.2068,-1.2492,310.8,1.1,1.1,2019-02-23,1259,Aqua,MODIS,70,6.3,296.2,8.7,D,0
42.0155,-1.1642,325.2,1.1,1.1,2019-02-23,1259,Aqua,MODIS,83,6.3,295.9,24.4,D,0
41.9376,-1.3006,305.2,1.1,1.1,2019-02-23,1259,Aqua,MODIS,59,6.3,294.9,5.2,D,0
43.2817,-1.2923,306.2,1.1,1,2019-02-23,1300,Aqua,MODIS,45,6.3,292.3,5.9,D,0
43.2724,-1.2901,327.7,1.1,1,2019-02-23,1300,Aqua,MODIS,85,6.3,296.2,27,D,0
43.2828,-1.2822,312.4,1.4,1.2,2019-02-23,2225,Terra,MODIS,85,6.3,279,24.6,N,0
43.278,-1.2739,311.1,1.4,1.2,2019-02-23,2225,Terra,MODIS,82,6.3,278.3,23.4,N,0
43.2761,-1.2924,302.7,1.4,1.2,2019-02-23,2225,Terra,MODIS,51,6.3,278.3,14,N,0
43.0702,-5.7032,337,1,1,2019-02-24,0236,Aqua,MODIS,100,6.3,279,46.8,N,0
43.1612,-1.7379,300,3.1,1.7,2019-02-24,1023,Terra,MODIS,20,6.3,288.1,19,D,0
43.1784,-1.7778,300.4,3.2,1.7,2019-02-24,1023,Terra,MODIS,34,6.3,288.5,19.4,D,0
43.1759,-1.771,303.1,3.2,1.7,2019-02-24,1023,Terra,MODIS,50,6.3,288.9,26.7,D,0
43.1969,-3.4215,303.4,3.1,1.7,2019-02-24,1201,Terra,MODIS,56,6.3,288.8,31.6,D,0
42.136,-6.6211,302.1,2.2,1.4,2019-02-24,1201,Terra,MODIS,50,6.3,291.5,13.3,D,0
43.2565,-6.7288,300.1,2,1.4,2019-02-24,1201,Terra,MODIS,29,6.3,288.6,13,D,0
43.2439,-5.3884,301.2,2.4,1.5,2019-02-24,1201,Terra,MODIS,43,6.3,289.9,15.6,D,0
35.8564,-5.5222,318.4,1.1,1,2019-02-24,1341,Aqua,MODIS,66,6.3,291.6,17,D,0
35.8578,-5.5107,310.5,1.1,1,2019-02-24,1341,Aqua,MODIS,39,6.3,291.2,10,D,0
39.5595,-5.7998,305.2,1.1,1.1,2019-02-24,1342,Aqua,MODIS,50,6.3,294.8,5,D,0
39.1037,-5.9791,313.3,1.1,1,2019-02-24,1342,Aqua,MODIS,62,6.3,301.8,5.9,D,0
39.0463,-5.7815,314.9,1.1,1,2019-02-24,1342,Aqua,MODIS,72,6.3,297.7,9.4,D,0
41.8454,-7.7609,311.4,1,1,2019-02-24,1342,Aqua,MODIS,31,6.3,293.6,7.4,D,0
41.8364,-7.7586,324,1,1,2019-02-24,1342,Aqua,MODIS,83,6.3,294.5,20.4,D,0
41.838,-7.7464,308.2,1,1,2019-02-24,1342,Aqua,MODIS,47,6.3,293.6,6.3,D,0
41.787,-7.9225,312.1,1,1,2019-02-24,1342,Aqua,MODIS,72,6.3,296.2,9.4,D,0
41.7886,-7.9104,310.8,1,1,2019-02-24,1342,Aqua,MODIS,70,6.3,294.4,8.3,D,0
41.8372,-7.19,306.7,1.1,1,2019-02-24,1342,Aqua,MODIS,63,6.3,291.8,7.1,D,0
41.8387,-7.1776,303.9,1.1,1,2019-02-24,1342,Aqua,MODIS,56,6.3,292.2,5.2,D,0
40.5723,-6.2052,304.2,1.1,1,2019-02-24,1342,Aqua,MODIS,47,6.3,292.6,5.2,D,0
39.1734,-5.8003,309.3,1.1,1,2019-02-24,1342,Aqua,MODIS,52,6.3,299,6.1,D,0
43.0706,-1.5615,302.1,2,1.4,2019-02-24,1343,Aqua,MODIS,27,6.3,291.8,9.8,D,0
43.2387,-5.3857,312.2,1.3,1.1,2019-02-24,1343,Aqua,MODIS,72,6.3,293.6,13.8,D,0
43.1758,-5.5936,310.4,1.2,1.1,2019-02-24,1343,Aqua,MODIS,70,6.3,290.8,11.4,D,0
43.14,-4.1386,310.3,1.5,1.2,2019-02-24,1343,Aqua,MODIS,70,6.3,290.7,14.3,D,0
43.1465,-1.7475,311.9,2,1.4,2019-02-24,1343,Aqua,MODIS,72,6.3,293.5,24.8,D,0
43.1483,-1.7231,309.4,2,1.4,2019-02-24,1343,Aqua,MODIS,62,6.3,293.6,19.2,D,0
43.1566,-1.7454,306,2,1.4,2019-02-24,1343,Aqua,MODIS,50,6.3,289.8,13.8,D,0
43.1445,-1.7413,310.5,2,1.4,2019-02-24,1343,Aqua,MODIS,70,6.3,293.6,22.9,D,0
43.101,-1.659,310.2,2,1.4,2019-02-24,1343,Aqua,MODIS,70,6.3,292.6,22.4,D,0
43.1027,-1.6363,315.5,2,1.4,2019-02-24,1343,Aqua,MODIS,76,6.3,292.2,34.8,D,0
43.1046,-1.6104,310.6,2,1.4,2019-02-24,1343,Aqua,MODIS,70,6.3,291.6,23.1,D,0
43.0689,-1.5848,303.7,2,1.4,2019-02-24,1343,Aqua,MODIS,45,6.3,291.2,12.5,D,0
43.0658,-1.5782,307.2,2,1.4,2019-02-24,1343,Aqua,MODIS,65,6.3,291.3,19.9,D,0
43.094,-1.6394,303.7,1,1,2019-02-25,1106,Terra,MODIS,57,6.3,290.2,5.8,D,0
43.087,-1.591,333.9,1,1,2019-02-25,1106,Terra,MODIS,89,6.3,291.7,34.7,D,0
43.0852,-1.5788,306.1,1,1,2019-02-25,1106,Terra,MODIS,63,6.3,291.9,6.9,D,0
43.0163,-1.4212,314.8,1,1,2019-02-25,1106,Terra,MODIS,75,6.3,287.7,13.9,D,0
43.0145,-1.4091,305.1,1,1,2019-02-25,1106,Terra,MODIS,61,6.3,288.7,7.1,D,0
43.5258,-5.7243,301.9,1.3,1.1,2019-02-25,1106,Terra,MODIS,47,6.3,291.1,5.9,D,2
43.2254,-5.1191,308.2,1.2,1.1,2019-02-25,1106,Terra,MODIS,67,6.3,289.5,9.8,D,0
41.9852,3.0491,301,1.3,1.1,2019-02-25,1106,Terra,MODIS,43,6.3,289.6,4.8,D,0
43.2641,-5.9368,317.6,1.3,1.1,2019-02-25,1106,Terra,MODIS,78,6.3,291.5,23.5,D,0
43.1697,-6.6397,315.3,1.4,1.2,2019-02-25,1106,Terra,MODIS,76,6.3,294.5,20.4,D,0
43.1679,-6.6217,309.5,1.4,1.2,2019-02-25,1106,Terra,MODIS,69,6.3,291.4,13.2,D,0
43.1749,-6.6275,320.1,1.4,1.2,2019-02-25,1106,Terra,MODIS,80,6.3,292.8,28.2,D,0
42.2118,-0.217,303.3,1,1,2019-02-25,1106,Terra,MODIS,55,6.3,291.7,5,D,0
41.6114,1.0457,305.6,1.1,1.1,2019-02-25,1106,Terra,MODIS,62,6.3,292.1,6.2,D,0
41.7073,0.1482,302.8,1.1,1,2019-02-25,1106,Terra,MODIS,54,6.3,290.5,4.8,D,0
41.9532,-1.6761,300.2,1,1,2019-02-25,1106,Terra,MODIS,31,6.3,290.1,2.7,D,0
42.7148,-8.9145,304.1,1.9,1.3,2019-02-25,1106,Terra,MODIS,58,6.3,291.8,13.7,D,0
41.5512,-1.2775,302.9,1,1,2019-02-25,1106,Terra,MODIS,54,6.3,292.2,3.3,D,0
42.0617,-8.3137,309.2,1.7,1.3,2019-02-25,1106,Terra,MODIS,68,6.3,291.7,19.7,D,0
41.5304,-3.4783,313.9,1,1,2019-02-25,1106,Terra,MODIS,73,6.3,295.7,10.8,D,0
42.0653,-8.3197,308.7,1.7,1.3,2019-02-25,1106,Terra,MODIS,67,6.3,290.1,17.4,D,0
41.7761,-8.2913,327.3,1.7,1.3,2019-02-25,1106,Terra,MODIS,85,6.3,292.4,52.1,D,0
41.7795,-8.2986,317.9,1.7,1.3,2019-02-25,1106,Terra,MODIS,78,6.3,292,32.4,D,0
41.7775,-8.2771,311,1.7,1.3,2019-02-25,1106,Terra,MODIS,71,6.3,291.6,19.5,D,0
40.2412,-3.4722,305.6,1,1,2019-02-25,1106,Terra,MODIS,60,6.3,294.6,4.2,D,0
36.9923,-3.0022,309.6,1,1,2019-02-25,1107,Terra,MODIS,69,6.3,293,7,D,0
36.9939,-3.0133,305.4,1,1,2019-02-25,1107,Terra,MODIS,61,6.3,293.9,4.2,D,0
37.2148,-3.7726,306.3,1,1,2019-02-25,1107,Terra,MODIS,62,6.3,293.9,4.1,D,2
38.1122,-5.1818,305.2,1.1,1,2019-02-25,1107,Terra,MODIS,59,6.3,292.7,6.3,D,0
37.8158,-1.4463,304.9,1,1,2019-02-25,1107,Terra,MODIS,60,6.3,294.2,3.7,D,0
37.8177,-1.4579,308.6,1,1,2019-02-25,1107,Terra,MODIS,67,6.3,294.9,6.5,D,0
38.7597,-2.965,319.4,1,1,2019-02-25,1107,Terra,MODIS,79,6.3,298.2,12.8,D,0
38.5834,-1.4924,307.8,1,1,2019-02-25,1107,Terra,MODIS,63,6.3,294.5,5.8,D,0
39.9849,-5.7534,305.4,1.2,1.1,2019-02-25,1107,Terra,MODIS,61,6.3,291.8,7.2,D,0
37.8176,-1.4613,307.1,2,1.4,2019-02-25,1246,Aqua,MODIS,53,6.3,296.9,12.6,D,0
43.0089,-1.4158,304.9,1.5,1.2,2019-02-25,1247,Aqua,MODIS,60,6.3,289.9,12,D,0
42.5872,2.8934,348.9,1,1,2019-02-25,1247,Aqua,MODIS,90,6.3,293.2,61.1,D,0
42.5967,2.8968,304.6,1,1,2019-02-25,1247,Aqua,MODIS,21,6.3,291.8,5.6,D,2
42.9351,-1.0837,302.6,1.4,1.2,2019-02-25,1247,Aqua,MODIS,44,6.3,290.3,10,D,0
43.0124,-1.398,301,1.5,1.2,2019-02-25,1247,Aqua,MODIS,43,6.3,289.6,7.9,D,0
43.0906,-1.5901,305.5,1.5,1.2,2019-02-25,1247,Aqua,MODIS,61,6.3,291,10.8,D,0
43.2598,-1.2883,314.4,1.5,1.2,2019-02-25,1247,Aqua,MODIS,75,6.3,296,17.7,D,0
43.2492,-1.2857,310,1.5,1.2,2019-02-25,1247,Aqua,MODIS,58,6.3,294.9,12.1,D,0
